,FG% Difference,3P% Difference,2P% Difference,FT% Difference,AST Difference,STL Difference,BLK Difference,PTS Difference,Age Difference,ORtg Difference,DRtg Difference,NRtg Difference,Pace Difference,3PAr Difference,TS% Difference,eFG% Difference,TOV% Difference,ORB% Difference,DRB% Difference,Attend./G Difference,Win Pct Difference,Outcome
88,0.02799999999999997,0.035999999999999976,0.029000000000000026,0.04800000000000004,4.0,-1.1000000000000005,-0.5,2.6999999999999886,5.300000000000001,4.5,4.599999999999994,-0.10000000000000009,-1.7000000000000028,0.02200000000000002,0.039999999999999925,0.040000000000000036,-1.0,-6.599999999999998,1.5999999999999943,-475,-0.30000000000000004,1
89,0.0,-0.0010000000000000009,-0.009000000000000008,-0.02199999999999991,-1.6999999999999993,-0.9000000000000004,-1.2000000000000002,-7.599999999999994,4.899999999999999,-5.200000000000003,2.799999999999997,-8.0,-2.5,-0.03199999999999997,-0.0040000000000000036,-0.006000000000000005,3.0999999999999996,0.1999999999999993,2.9000000000000057,-1398,0.09999999999999998,0
90,-0.03899999999999998,-0.018000000000000016,-0.03500000000000003,0.013000000000000012,-1.1999999999999993,-0.20000000000000018,-1.0,-10.400000000000006,-1.1000000000000014,-6.5,2.700000000000003,-9.2,-3.3999999999999915,0.064,-0.027999999999999914,-0.031000000000000028,0.6999999999999993,-1.6999999999999993,-1.0,-1673,-0.10000000000000003,0
91,-0.019999999999999962,-0.01100000000000001,-0.03400000000000003,-0.02100000000000002,-3.8000000000000007,-1.1999999999999993,0.10000000000000053,-8.400000000000006,1.0,-4.199999999999989,4.200000000000003,-8.4,-3.5,-0.024999999999999967,-0.026999999999999913,-0.027000000000000024,-0.3999999999999986,0.0,-3.299999999999997,375,-0.3,0
92,0.033999999999999975,0.045999999999999985,0.019000000000000017,-0.0050000000000000044,2.1999999999999993,-1.1000000000000005,-0.5999999999999996,8.799999999999997,2.6000000000000014,5.3999999999999915,6.400000000000006,-1.0,3.1000000000000085,-0.021999999999999964,0.03299999999999992,0.039000000000000035,-0.40000000000000036,-2.0,-3.9000000000000057,992,-0.29999999999999993,1
93,0.0050000000000000044,-0.0040000000000000036,0.020999999999999908,0.026000000000000023,2.6000000000000014,0.8999999999999995,-0.40000000000000036,6.400000000000006,-2.6999999999999993,5.799999999999997,-1.2000000000000028,7.0,0.5,0.03300000000000003,0.009000000000000008,0.010000000000000009,-0.5999999999999996,6.599999999999998,-1.4000000000000057,1995,-0.20000000000000007,1
94,-0.01200000000000001,-0.02899999999999997,-0.009000000000000008,0.014000000000000012,-4.0,-1.8000000000000007,0.2999999999999998,-5.799999999999997,-5.100000000000001,-8.200000000000003,7.3999999999999915,-15.600000000000001,2.200000000000003,-0.033999999999999975,-0.02199999999999991,-0.02400000000000002,1.299999999999999,-4.600000000000001,-3.6999999999999886,-1980,-0.49999999999999994,0
95,-0.0030000000000000027,-0.0040000000000000036,-0.01200000000000001,-0.01100000000000001,0.3999999999999986,0.2999999999999998,0.7999999999999998,2.0999999999999943,-2.099999999999998,-0.9000000000000057,-1.6000000000000085,0.7,2.200000000000003,-0.030999999999999972,-0.013000000000000012,-0.010000000000000009,0.3000000000000007,2.8999999999999986,1.5,348,-0.19999999999999996,1
96,0.009999999999999953,-0.010000000000000009,-0.018999999999999906,-0.02400000000000002,3.5,2.499999999999999,-0.40000000000000036,1.9000000000000057,-4.0,-6.0,4.6000000000000085,-10.6,6.8999999999999915,-0.12600000000000006,-0.01200000000000001,-0.015000000000000013,2.3999999999999986,0.6000000000000014,0.0,-2716,-0.30000000000000004,0
97,-0.04199999999999998,-0.02300000000000002,-0.041000000000000036,0.0010000000000000009,-3.1999999999999993,-1.1000000000000005,-1.2999999999999998,-16.60000000000001,0.0,-9.200000000000003,2.799999999999997,-12.0,-6.8999999999999915,0.05199999999999999,-0.03599999999999992,-0.038000000000000034,0.5999999999999996,-4.199999999999999,0.09999999999999432,738,-0.10000000000000003,1
